territory_id,territory_name,federal_district_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
TER071,Ямало-Ненецкий автономный округ (Тюменская область),Уральский федеральный округ,2048,4255.602003996408,116941.82307627692,116951.14458009384,471453.4247871793,354645.4545452352,3546.454545454546,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":116951.14458009384,""domestic_sector_supply_total_with_unemployment_reserve_persons"":354645.4545452352,""foreign_labor_stock_need_persons"":116941.82307627692,""labor_demand_required_persons"":471453.4247871793,""recommended_annual_quota_persons"":4255.602003996408,""unemployment_reserve_sector_allocated_persons"":3546.454545454546}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,748862afc6b0e861dd01a3c5b295965428085bafc6b896878e61341e4da5104b
TER019,Ярославская область,Центральный федеральный округ,2048,3639.60991118089,70033.04021292707,70033.04021292707,556870.9698844475,487313.50301712705,13157.464581361071,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":70033.04021292707,""domestic_sector_supply_total_with_unemployment_reserve_persons"":487313.50301712705,""foreign_labor_stock_need_persons"":70033.04021292707,""labor_demand_required_persons"":556870.9698844475,""recommended_annual_quota_persons"":3639.60991118089,""unemployment_reserve_sector_allocated_persons"":13157.464581361071}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2d5bec1e1dc4ee0b904bebc93ce7a10377dd504c2f08a2abcc5614bf5c6195ce
TER078,Алтайский край,Сибирский федеральный округ (с 03.11.2018),2049,5573.29655203632,129895.39145749336,129895.39145749336,1013076.1740632822,885468.4432888852,30105.927071771097,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":129895.39145749336,""domestic_sector_supply_total_with_unemployment_reserve_persons"":885468.4432888852,""foreign_labor_stock_need_persons"":129895.39145749336,""labor_demand_required_persons"":1013076.1740632822,""recommended_annual_quota_persons"":5573.29655203632,""unemployment_reserve_sector_allocated_persons"":30105.927071771097}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c29dc2c3523471dcfcd9b47dec9fe184665fb566a9e7461e9e07d43f7da09485
TER092,Амурская область,Дальневосточный федеральный округ (с 03.11.2018),2049,0.0,0.0,0.0,330649.0689233393,352684.6682563437,4232.216019069232,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":352684.6682563437,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":330649.0689233393,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":4232.216019069232}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2a1c736925e98879d602ad6d6e96a10c50da0d59c96ccb8ebc97c60b5e911301
TER026,Архангельская область (кроме Ненецкого автономного округа),Северо-Западный федеральный округ,2049,3471.0055527758127,100216.6971806808,100216.6971806808,436885.91709776863,337096.50376639934,8764.509097771253,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":100216.6971806808,""domestic_sector_supply_total_with_unemployment_reserve_persons"":337096.50376639934,""foreign_labor_stock_need_persons"":100216.6971806808,""labor_demand_required_persons"":436885.91709776863,""recommended_annual_quota_persons"":3471.0055527758127,""unemployment_reserve_sector_allocated_persons"":8764.509097771253}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,62f8d522268e34b0d2465a629e1607b847cbe29b1d40b269ea47a8cde334ee0c
TER039,Астраханская область,Южный федеральный округ (с 29.07.2016),2049,1813.3177498294344,75281.44424096236,75281.44424096236,513499.87952114275,438314.29146907805,9642.914412313166,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":75281.44424096236,""domestic_sector_supply_total_with_unemployment_reserve_persons"":438314.29146907805,""foreign_labor_stock_need_persons"":75281.44424096236,""labor_demand_required_persons"":513499.87952114275,""recommended_annual_quota_persons"":1813.3177498294344,""unemployment_reserve_sector_allocated_persons"":9642.914412313166}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,7d532b04657a6ded2737c22efa9ce341db4bc53e694ef2ee254be825f29abca5
TER003,Белгородская область,Центральный федеральный округ,2049,4810.601320317391,190090.6603627468,190090.6603627468,780860.4017589212,591233.3221566381,10642.199798814348,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":190090.6603627468,""domestic_sector_supply_total_with_unemployment_reserve_persons"":591233.3221566381,""foreign_labor_stock_need_persons"":190090.6603627468,""labor_demand_required_persons"":780860.4017589212,""recommended_annual_quota_persons"":4810.601320317391,""unemployment_reserve_sector_allocated_persons"":10642.199798814348}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,12ba0c0eb703ffb811e30142c90fd2b9a95fac6383b5bbed3224f044f2f853e9
TER004,Брянская область,Центральный федеральный округ,2049,3700.936355695202,117297.63081292991,117297.63081292991,505980.82826913364,389039.0933407341,8169.8209601684075,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":117297.63081292991,""domestic_sector_supply_total_with_unemployment_reserve_persons"":389039.0933407341,""foreign_labor_stock_need_persons"":117297.63081292991,""labor_demand_required_persons"":505980.82826913364,""recommended_annual_quota_persons"":3700.936355695202,""unemployment_reserve_sector_allocated_persons"":8169.8209601684075}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,fd6ac3987fac3c31447dccae877607e7768abe1e818e5253a272b8a005773178
TER005,Владимирская область,Центральный федеральный округ,2049,4025.7716887613346,156196.39929911445,156196.39929911445,642575.5799128683,486695.7077996068,9247.218448110654,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":156196.39929911445,""domestic_sector_supply_total_with_unemployment_reserve_persons"":486695.7077996068,""foreign_labor_stock_need_persons"":156196.39929911445,""labor_demand_required_persons"":642575.5799128683,""recommended_annual_quota_persons"":4025.7716887613346,""unemployment_reserve_sector_allocated_persons"":9247.218448110654}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,12393295572dc271c1b76516ecbb560a4fdc1d2faebec36296efb220f97a388f
TER040,Волгоградская область,Южный федеральный округ (с 29.07.2016),2049,7118.931672028167,246558.93098758959,246558.93098758959,1165412.0257872383,918853.0947996486,17458.208801170473,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":246558.93098758959,""domestic_sector_supply_total_with_unemployment_reserve_persons"":918853.0947996486,""foreign_labor_stock_need_persons"":246558.93098758959,""labor_demand_required_persons"":1165412.0257872383,""recommended_annual_quota_persons"":7118.931672028167,""unemployment_reserve_sector_allocated_persons"":17458.208801170473}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,a35b8a6bda0bc9bbe040b7f9e0314781f66a77f6a0b35b6424d23b349de052a5
TER027,Вологодская область,Северо-Западный федеральный округ,2049,2441.588360420504,79584.28177247621,79584.28177247621,488379.4292330585,409058.39391261304,6953.992696520873,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":79584.28177247621,""domestic_sector_supply_total_with_unemployment_reserve_persons"":409058.39391261304,""foreign_labor_stock_need_persons"":79584.28177247621,""labor_demand_required_persons"":488379.4292330585,""recommended_annual_quota_persons"":2441.588360420504,""unemployment_reserve_sector_allocated_persons"":6953.992696520873}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,ec8f78ea51e17aad1553f8df598766916a29a780139e50d56b76600359ddd76d
TER006,Воронежская область,Центральный федеральный округ,2049,8049.79194844069,282414.34181007196,282414.34181007196,1190068.7064635176,908558.0002524628,18171.160005040012,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2049,"{""cumulative_recommended_quota_persons"":282414.34181007196,""domestic_sector_supply_total_with_unemployment_reserve_persons"":908558.0002524628,""foreign_labor_stock_need_persons"":282414.34181007196,""labor_demand_required_persons"":1190068.7064635176,""recommended_annual_quota_persons"":8049.79194844069,""unemployment_reserve_sector_allocated_persons"":18171.160005040012}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,9e1c1876a015d793fd5da8347ce2dc78e76606f7cc192b1c5e3e6723ad0139b9
